name,type,start_time,duration,"mosi","miso"
"SPI","disable",2025-05-05T14:49:16.055999708+00:00,0.000000042,,
"SPI","enable",2025-05-05T14:49:16.056342375+00:00,0.000000042,,
"SPI","result",2025-05-05T14:49:16.056417583+00:00,0.000007542,0x28,0x00
"SPI","result",2025-05-05T14:49:16.056565208+00:00,0.000007542,0x00,0x00
"SPI","disable",2025-05-05T14:49:16.057016958+00:00,0.000000042,,
"SPI","enable",2025-05-05T14:49:16.057198750+00:00,0.000000042,,
"SPI","result",2025-05-05T14:49:16.057268708+00:00,0.000007542,0x28,0x00
"SPI","result",2025-05-05T14:49:16.057417083+00:00,0.000007542,0x00,0x00
"SPI","disable",2025-05-05T14:49:16.057999042+00:00,0.000000042,,
"SPI","enable",2025-05-05T14:49:16.058063417+00:00,0.000000042,,
"SPI","result",2025-05-05T14:49:16.058154875+00:00,0.000007542,0x28,0x00
"SPI","result",2025-05-05T14:49:16.058303292+00:00,0.000007542,0x00,0x00
"SPI","disable",2025-05-05T14:49:16.058996000+00:00,0.000000042,,
"SPI","enable",2025-05-05T14:49:16.059059250+00:00,0.000000042,,
"SPI","result",2025-05-05T14:49:16.059145125+00:00,0.000007542,0x28,0x00
"SPI","result",2025-05-05T14:49:16.059294750+00:00,0.0000075,0x00,0x00
"SPI","disable",2025-05-05T14:49:16.060029458+00:00,0.000000042,,
"SPI","enable",2025-05-05T14:49:16.060077750+00:00,0.000000042,,
"SPI","result",2025-05-05T14:49:16.060204167+00:00,0.000007542,0x28,0x00
"SPI","result",2025-05-05T14:49:16.060340958+00:00,0.000007542,0x00,0x00
"SPI","disable",2025-05-05T14:49:16.061031375+00:00,0.000000042,,
"SPI","enable",2025-05-05T14:49:16.061087833+00:00,0.000000042,,
"SPI","result",2025-05-05T14:49:16.061185667+00:00,0.000007542,0x28,0x00
"SPI","result",2025-05-05T14:49:16.061336750+00:00,0.000007542,0x00,0x00
"SPI","disable",2025-05-05T14:49:16.062015083+00:00,0.000000042,,
"SPI","enable",2025-05-05T14:49:16.062059958+00:00,0.000000042,,
"SPI","result",2025-05-05T14:49:16.062154708+00:00,0.000007542,0x28,0x00
"SPI","result",2025-05-05T14:49:16.062294833+00:00,0.000007542,0x00,0x00
"SPI","disable",2025-05-05T14:49:16.063000917+00:00,0.000000042,,
"SPI","enable",2025-05-05T14:49:16.063301083+00:00,0.000000042,,
"SPI","result",2025-05-05T14:49:16.063375833+00:00,0.0000075,0x28,0x00
"SPI","result",2025-05-05T14:49:16.063545208+00:00,0.000007542,0x00,0x00
"SPI","disable",2025-05-05T14:49:16.064030000+00:00,0.000000042,,
"SPI","enable",2025-05-05T14:49:16.064228333+00:00,0.000000042,,
"SPI","result",2025-05-05T14:49:16.064298458+00:00,0.0000075,0x28,0x00
"SPI","result",2025-05-05T14:49:16.064448000+00:00,0.000007542,0x00,0x00
"SPI","disable",2025-05-05T14:49:16.064983125+00:00,0.000000042,,
"SPI","enable",2025-05-05T14:49:16.065045958+00:00,0.000000042,,
"SPI","result",2025-05-05T14:49:16.065141042+00:00,0.0000075,0x28,0x00
"SPI","result",2025-05-05T14:49:16.065380667+00:00,0.0000075,0x00,0x00
"SPI","disable",2025-05-05T14:49:16.066030250+00:00,0.000000042,,
"SPI","enable",2025-05-05T14:49:16.066072708+00:00,0.000000042,,
"SPI","result",2025-05-05T14:49:16.066156958+00:00,0.000007542,0x28,0x00
"SPI","result",2025-05-05T14:49:16.066310125+00:00,0.000007542,0x00,0x00
"SPI","disable",2025-05-05T14:49:16.067014208+00:00,0.000000042,,
