name,type,start_time,duration,"mosi","miso"
"SPI","result",2025-02-04T16:32:35.793818217+00:00,0.000007583,0x01,0x10
"SPI","result",2025-02-04T16:32:35.794085967+00:00,0.000007583,0x00,0x04
"SPI","disable",2025-02-04T16:32:35.794302967+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.794348467+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.794455217+00:00,0.000007583,0x81,0x10
"SPI","result",2025-02-04T16:32:35.794597717+00:00,0.0000075,0x10,0x04
"SPI","disable",2025-02-04T16:32:35.794702967+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.794770967+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.794854883+00:00,0.000007583,0x27,0x10
"SPI","result",2025-02-04T16:32:35.795002383+00:00,0.000007583,0x00,0xD8
"SPI","disable",2025-02-04T16:32:35.795363050+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.795428133+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.795517550+00:00,0.000007583,0x28,0x10
"SPI","result",2025-02-04T16:32:35.795658717+00:00,0.000007583,0x00,0x00
"SPI","disable",2025-02-04T16:32:35.796375550+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.796408883+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.796519883+00:00,0.000007583,0x28,0x10
"SPI","result",2025-02-04T16:32:35.796672550+00:00,0.000007583,0x00,0x00
"SPI","disable",2025-02-04T16:32:35.797390133+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.797522800+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.797593883+00:00,0.000007583,0x28,0x10
"SPI","result",2025-02-04T16:32:35.797743050+00:00,0.000007583,0x00,0x00
"SPI","disable",2025-02-04T16:32:35.798328383+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.798369633+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.798458633+00:00,0.000007583,0x28,0x10
"SPI","result",2025-02-04T16:32:35.798689383+00:00,0.000007583,0x00,0x00
"SPI","disable",2025-02-04T16:32:35.799388133+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.799491467+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.799615217+00:00,0.000007583,0x28,0x10
"SPI","result",2025-02-04T16:32:35.799729967+00:00,0.000007583,0x00,0x00
"SPI","disable",2025-02-04T16:32:35.800424300+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.800502633+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.800579217+00:00,0.000007583,0x28,0x10
"SPI","result",2025-02-04T16:32:35.800726800+00:00,0.000007583,0x00,0x00
"SPI","disable",2025-02-04T16:32:35.801318800+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.801373967+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.801541133+00:00,0.000007583,0x28,0x10
"SPI","result",2025-02-04T16:32:35.801661383+00:00,0.000007583,0x00,0x66
"SPI","disable",2025-02-04T16:32:35.802345467+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.802798467+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.802941550+00:00,0.000007583,0x28,0x10
"SPI","result",2025-02-04T16:32:35.803141050+00:00,0.0000075,0x00,0x66
"SPI","disable",2025-02-04T16:32:35.803309550+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.803765800+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.803846383+00:00,0.000007583,0x24,0x10
"SPI","result",2025-02-04T16:32:35.804001217+00:00,0.000007583,0x00,0x54
"SPI","disable",2025-02-04T16:32:35.804313967+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.806190383+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.806270967+00:00,0.000007583,0xDA,0x10
"SPI","result",2025-02-04T16:32:35.806424633+00:00,0.000007583,0x55,0x55
"SPI","disable",2025-02-04T16:32:35.806515050+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.806571383+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.806674633+00:00,0.000007583,0xDC,0x10
"SPI","result",2025-02-04T16:32:35.806822217+00:00,0.000007583,0x70,0x70
"SPI","disable",2025-02-04T16:32:35.806926467+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.806982967+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.807071800+00:00,0.000007583,0x01,0x10
"SPI","result",2025-02-04T16:32:35.807230883+00:00,0.000007583,0x00,0x10
"SPI","disable",2025-02-04T16:32:35.808348967+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.808379050+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.808510633+00:00,0.000007583,0x81,0x10
"SPI","result",2025-02-04T16:32:35.808868133+00:00,0.000007583,0x04,0x10
"SPI","disable",2025-02-04T16:32:35.809015883+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.809066050+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.809156050+00:00,0.000007583,0x27,0x10
"SPI","result",2025-02-04T16:32:35.809353133+00:00,0.000007583,0x00,0x80
"SPI","disable",2025-02-04T16:32:35.810331133+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.810622633+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.810701800+00:00,0.000007583,0x00,0x10
"SPI","result",2025-02-04T16:32:35.810885883+00:00,0.000007583,0x00,0x10
"SPI","result",2025-02-04T16:32:35.811473800+00:00,0.000007583,0x00,0xFF
"SPI","result",2025-02-04T16:32:35.812444883+00:00,0.000007583,0x00,0xFF
"SPI","result",2025-02-04T16:32:35.813396467+00:00,0.000007583,0x00,0x00
"SPI","result",2025-02-04T16:32:35.814404550+00:00,0.000007583,0x00,0x00
"SPI","result",2025-02-04T16:32:35.815389383+00:00,0.000007583,0x00,0x00
"SPI","result",2025-02-04T16:32:35.816479383+00:00,0.000007583,0x00,0x00
"SPI","result",2025-02-04T16:32:35.817735217+00:00,0.000007583,0x00,0xC8
"SPI","result",2025-02-04T16:32:35.818366967+00:00,0.000007583,0x00,0x41
"SPI","result",2025-02-04T16:32:35.819371883+00:00,0.000007583,0x00,0x00
"SPI","result",2025-02-04T16:32:35.820367550+00:00,0.000007583,0x00,0x00
"SPI","result",2025-02-04T16:32:35.821366883+00:00,0.000007583,0x00,0x48
"SPI","result",2025-02-04T16:32:35.822329467+00:00,0.000007583,0x00,0x42
"SPI","result",2025-02-04T16:32:35.823426883+00:00,0.000007583,0x00,0x33
"SPI","result",2025-02-04T16:32:35.824364467+00:00,0.000007583,0x00,0x33
"SPI","result",2025-02-04T16:32:35.825368800+00:00,0.000007583,0x00,0x53
"SPI","result",2025-02-04T16:32:35.826329383+00:00,0.000007583,0x00,0x40
"SPI","disable",2025-02-04T16:32:35.827380467+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.827596133+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.827695133+00:00,0.000007583,0xDA,0x00
"SPI","result",2025-02-04T16:32:35.827820133+00:00,0.000007583,0x55,0x55
"SPI","disable",2025-02-04T16:32:35.827913800+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.827963217+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.828069883+00:00,0.0000075,0xDC,0x00
"SPI","result",2025-02-04T16:32:35.828215300+00:00,0.000007583,0x70,0x70
"SPI","disable",2025-02-04T16:32:35.828319217+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.828363467+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.828467633+00:00,0.000007583,0xA5,0x00
"SPI","result",2025-02-04T16:32:35.828627633+00:00,0.000007583,0x40,0x40
"SPI","disable",2025-02-04T16:32:35.828720633+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.828948550+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.829021217+00:00,0.000007583,0x01,0x00
"SPI","result",2025-02-04T16:32:35.829187633+00:00,0.000007583,0x00,0x04
"SPI","disable",2025-02-04T16:32:35.829363133+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.829429133+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.829517050+00:00,0.000007583,0x81,0x00
"SPI","result",2025-02-04T16:32:35.829815300+00:00,0.000007583,0x10,0x04
"SPI","disable",2025-02-04T16:32:35.829903133+00:00,0.000000083,,
"SPI","enable",2025-02-04T16:32:35.829952383+00:00,0.000000083,,
"SPI","result",2025-02-04T16:32:35.830052800+00:00,0.000007583,0x27,0x10
"SPI","result",2025-02-04T16:32:35.830202967+00:00,0.000007583,0x00,0xD8
"SPI","disable",2025-02-04T16:32:35.831303717+00:00,0.000000083,,
